case,species,step,omega_ci_t,anisotropy_global,parallel_over_perpendicular_global,anisotropy_median,anisotropy_p25,anisotropy_p75,beta_parallel_global,beta_parallel_median,beta_parallel_p25,beta_parallel_p75,marginal_threshold,instability_drive,valid_cells
Mirror Moderate Bi-Kappa 3,ion,337000,44.46527777777778,2.010514497756958,0.49738512262192375,2.012342929840088,1.9397870302200317,2.0864410400390625,4.598175048828125,4.584928035736084,4.39548397064209,4.790233612060547,1.2174775839068712,0.7930369138500868,331776
Mirror Moderate Bi-Kappa 3,ion,337500,44.53125,2.010463237762451,0.49739780425577534,2.0121588706970215,1.939679503440857,2.0864148139953613,4.597789287567139,4.58566427230835,4.394024848937988,4.791550636291504,1.2174958305949548,0.7929674071674964,331776
Mirror Moderate Bi-Kappa 3,ion,338000,44.59722222222222,2.0103182792663574,0.49743367023700275,2.011788845062256,1.9396905899047852,2.0862812995910645,4.597590446472168,4.585737705230713,4.394223690032959,4.790612697601318,1.2175052370676736,0.7928130421986839,331776
Mirror Moderate Bi-Kappa 3,ion,338500,44.66319444444444,2.0102274417877197,0.49745614810167343,2.0118885040283203,1.9397286176681519,2.086097240447998,4.597247123718262,4.5840229988098145,4.394238471984863,4.789904594421387,1.2175214803748027,0.792705961412917,331776
Mirror Moderate Bi-Kappa 3,ion,339000,44.72916666666667,2.010122776031494,0.49748205031249904,2.0115864276885986,1.9394009113311768,2.086068630218506,4.596993446350098,4.583971977233887,4.394399166107178,4.788500785827637,1.217533483932629,0.7925892920988651,331776
Mirror Moderate Bi-Kappa 3,ion,339500,44.79513888888889,2.0099737644195557,0.49751893169052486,2.0116987228393555,1.9395098686218262,2.0857582092285156,4.596766471862793,4.583252906799316,4.39352560043335,4.789662837982178,1.2175442250810622,0.7924295393384935,331776
Mirror Moderate Bi-Kappa 3,ion,340000,44.861111111111114,2.0099010467529297,0.4975369317885263,2.0113155841827393,1.9393959045410156,2.0857036113739014,4.596402168273926,4.5844292640686035,4.393255233764648,4.789370536804199,1.2175614672933477,0.792339579459582,331776
Mirror Moderate Bi-Kappa 3,ion,340500,44.927083333333336,2.0097556114196777,0.49757293589224355,2.0110793113708496,1.9388282299041748,2.0855600833892822,4.596182823181152,4.583654403686523,4.393368244171143,4.787861347198486,1.217571850048356,0.7921837613713216,331776
Mirror Moderate Bi-Kappa 3,ion,341000,44.99305555555556,2.009633779525757,0.4976031007181741,2.0110998153686523,1.9387941360473633,2.0857741832733154,4.5959062576293945,4.5836944580078125,4.392038345336914,4.789343357086182,1.217584942760736,0.7920488367650209,331776
Mirror Moderate Bi-Kappa 3,ion,341500,45.05902777777778,2.0095412731170654,0.49762600717768146,2.0109753608703613,1.938936710357666,2.085599899291992,4.595594882965088,4.582993984222412,4.392183303833008,4.788106441497803,1.2175996852348303,0.7919415878822351,331776
Mirror Moderate Bi-Kappa 3,ion,342000,45.125,2.0094003677368164,0.49766090225528226,2.0110933780670166,1.9388327598571777,2.0851309299468994,4.595382213592529,4.583072662353516,4.392212867736816,4.788143634796143,1.217609755515468,0.7917906122213485,331776
Mirror Moderate Bi-Kappa 3,ion,342500,45.19097222222222,2.0093278884887695,0.4976788535753154,2.010622978210449,1.938667893409729,2.0850462913513184,4.595025539398193,4.582703590393066,4.391818523406982,4.788456916809082,1.2176266467783265,0.791701241710443,331776
Mirror Moderate Bi-Kappa 3,ion,343000,45.25694444444444,2.009214401245117,0.49770696416484794,2.0107200145721436,1.9384658336639404,2.085508108139038,4.594769477844238,4.582740783691406,4.3909783363342285,4.788045883178711,1.2176387748769448,0.7915756263681724,331776
Mirror Moderate Bi-Kappa 3,ion,343500,45.32291666666667,2.0090606212615967,0.4977450602620674,2.0104551315307617,1.9384503364562988,2.0849194526672363,4.594558238983154,4.581975936889648,4.391544342041016,4.787130355834961,1.2176487810112764,0.7914118402503203,331776
Mirror Moderate Bi-Kappa 3,ion,344000,45.38888888888889,2.0089242458343506,0.4977788495875701,2.0105724334716797,1.9384087324142456,2.084744930267334,4.594322681427002,4.582475185394287,4.390854358673096,4.7876386642456055,1.2176599401784725,0.7912643056558781,331776
Mirror Moderate Bi-Kappa 3,ion,344500,45.454861111111114,2.0088391304016113,0.49779994070509664,2.010500907897949,1.9384613037109375,2.0845518112182617,4.593989372253418,4.581795692443848,4.39029598236084,4.787109851837158,1.2176757321294118,0.7911633982721995,331776
Mirror Moderate Bi-Kappa 3,ion,345000,45.520833333333336,2.008739948272705,0.4978245197243624,2.0100936889648438,1.937947154045105,2.0846238136291504,4.593693256378174,4.581138610839844,4.390081405639648,4.786973476409912,1.21768976381075,0.7910501844619551,331776
Mirror Moderate Bi-Kappa 3,ion,345500,45.58680555555556,2.0085959434509277,0.49786021089035976,2.010488748550415,1.9384005069732666,2.0843570232391357,4.593473434448242,4.581193923950195,4.390173435211182,4.786399841308594,1.2177001814140496,0.7908957620368782,331776
Mirror Moderate Bi-Kappa 3,ion,346000,45.65277777777778,2.0084662437438965,0.49789236095695716,2.0101537704467773,1.937744140625,2.0845212936401367,4.59321403503418,4.581355094909668,4.390420436859131,4.785943031311035,1.2177124759204823,0.7907537678234142,331776
Mirror Moderate Bi-Kappa 3,ion,346500,45.71875,2.008383274078369,0.4979129297214905,2.010145664215088,1.93787682056427,2.0843772888183594,4.5928955078125,4.580562591552734,4.390631675720215,4.785521984100342,1.2177275747508305,0.7906556993275387,331776
Mirror Moderate Bi-Kappa 3,ion,347000,45.78472222222222,2.0082285404205322,0.4979512938256497,2.0098085403442383,1.937778115272522,2.084134101867676,4.59268856048584,4.580314636230469,4.389521598815918,4.785594940185547,1.2177373855923326,0.7904911548281996,331776
Mirror Moderate Bi-Kappa 3,ion,347500,45.85069444444444,2.008119821548462,0.49797825272642326,2.0094363689422607,1.9373810291290283,2.0839385986328125,4.592394828796387,4.5803542137146,4.389915466308594,4.785157203674316,1.2177513121758496,0.7903685093726123,331776
Mirror Moderate Bi-Kappa 3,ion,348000,45.91666666666667,2.008004903793335,0.4980067519311798,2.0094287395477295,1.937446117401123,2.083491086959839,4.592133522033691,4.57959508895874,4.388619899749756,4.784875869750977,1.2177637029066908,0.7902412008866442,331776
Mirror Moderate Bi-Kappa 3,ion,348500,45.98263888888889,2.0078811645507812,0.4980374424816758,2.00941801071167,1.9375495910644531,2.083284378051758,4.591891765594482,4.579928874969482,4.388641834259033,4.78448486328125,1.2177751678497013,0.79010599670108,331776
Mirror Moderate Bi-Kappa 3,ion,349000,46.048611111111114,2.0077595710754395,0.4980676045112107,2.0095629692077637,1.9371886253356934,2.083324909210205,4.591622352600098,4.578770160675049,4.388106822967529,4.785326957702637,1.2177879457864669,0.7899716252889726,331776
Mirror Moderate Bi-Kappa 3,ion,349500,46.114583333333336,2.0076582431793213,0.49809274232670353,2.0091300010681152,1.9370851516723633,2.083498001098633,4.591331958770752,4.578723907470703,4.387612819671631,4.784276485443115,1.217801720498496,0.7898565226808252,331776
Mirror Moderate Bi-Kappa 3,ion,350000,46.18055555555556,2.007516384124756,0.49812793953160367,2.009202003479004,1.9369370937347412,2.0833005905151367,4.591098308563232,4.578987121582031,4.388014793395996,4.785316467285156,1.2178128048651928,0.789703579259563,331776
Mirror Moderate Bi-Kappa 3,ion,350500,46.24652777777778,2.007390022277832,0.4981592958528691,2.00860595703125,1.9369969367980957,2.083306074142456,4.590844631195068,4.578734397888184,4.387300491333008,4.784773349761963,1.2178248405979455,0.7895651816798865,331776
Mirror Moderate Bi-Kappa 3,ion,351000,46.3125,2.007230758666992,0.49819882227397855,2.0085220336914062,1.9367384910583496,2.0829696655273438,4.590630531311035,4.578046798706055,4.387635231018066,4.783588409423828,1.2178349996104807,0.7893957590565115,331776
Mirror Moderate Bi-Kappa 3,ion,351500,46.37847222222222,2.007134437561035,0.49822273051881255,2.008632183074951,1.9366064071655273,2.083000421524048,4.5903401374816895,4.578047752380371,4.3876824378967285,4.78362512588501,1.2178487802754876,0.7892856572855476,331776
Mirror Moderate Bi-Kappa 3,ion,352000,46.44444444444444,2.0069661140441895,0.4982645162777183,2.0083932876586914,1.9364973306655884,2.0824873447418213,4.59015417098999,4.577988147735596,4.387094497680664,4.78382682800293,1.217857606247749,0.7891085077964404,331776
Mirror Moderate Bi-Kappa 3,ion,352500,46.51041666666667,2.0068342685699463,0.49829725137820763,2.0081729888916016,1.9364805221557617,2.082359790802002,4.589917182922363,4.577730655670166,4.386386394500732,4.783754348754883,1.2178688547411456,0.7889654138288007,331776
Mirror Moderate Bi-Kappa 3,ion,353000,46.57638888888889,2.0067026615142822,0.498329931573115,2.0080769062042236,1.9361212253570557,2.08258318901062,4.589664459228516,4.578076362609863,4.385522365570068,4.783349990844727,1.2178808513962895,0.7888218101179927,331776
Mirror Moderate Bi-Kappa 3,ion,353500,46.642361111111114,2.0065653324127197,0.49836403721656414,2.008026361465454,1.9362287521362305,2.0823211669921875,4.589431285858154,4.577412128448486,4.386277198791504,4.783113479614258,1.2178919211801675,0.7886734112325522,331776
Mirror Moderate Bi-Kappa 3,ion,354000,46.708333333333336,2.006437301635742,0.4983958378289483,2.0079283714294434,1.9361546039581299,2.08184814453125,4.58921480178833,4.57730770111084,4.386109352111816,4.782329082489014,1.2179021996552262,0.788535101980516,331776
Mirror Moderate Bi-Kappa 3,ion,354500,46.77430555555556,2.006283760070801,0.49843398022855473,2.0079421997070312,1.9357635974884033,2.081942319869995,4.58899450302124,4.576810836791992,4.385653495788574,4.782007217407227,1.2179126602443375,0.7883710998264633,331776
Mirror Moderate Bi-Kappa 3,ion,355000,46.84027777777778,2.00618314743042,0.4984589773275836,2.007636547088623,1.9356244802474976,2.0817558765411377,4.588687419891357,4.576272964477539,4.385317325592041,4.782685279846191,1.21792724334744,0.78825590408298,331776
Mirror Moderate Bi-Kappa 3,ion,355500,46.90625,2.0060629844665527,0.4984888349684183,2.0077085494995117,1.9356822967529297,2.0814504623413086,4.588433265686035,4.577033042907715,4.385197162628174,4.781195163726807,1.2179393143795645,0.7881236700869882,331776
Mirror Moderate Bi-Kappa 3,ion,356000,46.97222222222222,2.005882978439331,0.4985335688814937,2.0070714950561523,1.9355449676513672,2.0814096927642822,4.5882744789123535,4.576387405395508,4.384527206420898,4.781660556793213,1.2179468566224594,0.7879361218168717,331776
Mirror Moderate Bi-Kappa 3,ion,356500,47.03819444444444,2.0057475566864014,0.49856722829669137,2.007380962371826,1.9355159997940063,2.081386089324951,4.588054180145264,4.575821399688721,4.384346961975098,4.781883239746094,1.217957321499708,0.7877902351866934,331776
Mirror Moderate Bi-Kappa 3,ion,357000,47.10416666666667,2.005629539489746,0.4985965654726101,2.007169723510742,1.9352580308914185,2.0812430381774902,4.587780952453613,4.57597541809082,4.385003089904785,4.780956268310547,1.2179703020618684,0.7876592374278777,331776
Mirror Moderate Bi-Kappa 3,ion,357500,47.17013888888889,2.0055086612701416,0.4986266174321449,2.0070018768310547,1.9353564977645874,2.0808935165405273,4.587501049041748,4.575640678405762,4.383822441101074,4.781275749206543,1.2179836013789869,0.7875250598911547,331776
Mirror Moderate Bi-Kappa 3,ion,358000,47.236111111111114,2.00537109375,0.4986608229851473,2.0069711208343506,1.9352104663848877,2.0808756351470947,4.587277889251709,4.575516700744629,4.383956432342529,4.780704021453857,1.2179942057452122,0.7873768880047878,331776
Mirror Moderate Bi-Kappa 3,ion,358500,47.302083333333336,2.005218267440796,0.49869882807135607,2.0067179203033447,1.9347022771835327,2.0805459022521973,4.58706521987915,4.575258731842041,4.383820533752441,4.7808685302734375,1.218004312575775,0.787213954865021,331776
Mirror Moderate Bi-Kappa 3,ion,359000,47.36805555555556,2.0050766468048096,0.4987340516850317,2.0063424110412598,1.9347360134124756,2.0807318687438965,4.586830139160156,4.57491397857666,4.3821539878845215,4.780390739440918,1.2180154855664873,0.7870611612383223,331776
Mirror Moderate Bi-Kappa 3,ion,359500,47.43402777777778,2.0049386024475098,0.49876839060271444,2.0063748359680176,1.9345273971557617,2.0805370807647705,4.586603164672852,4.574404239654541,4.383050918579102,4.779356002807617,1.2180262743684143,0.7869123280790955,331776
Mirror Moderate Bi-Kappa 3,ion,360000,47.5,2.0048372745513916,0.49879359920807687,2.0063822269439697,1.93425452709198,2.079911708831787,4.586323261260986,4.574167251586914,4.3825483322143555,4.780569076538086,1.2180395805168462,0.7867976940345454,331776
Mirror Moderate Bi-Kappa 3,ion,360500,47.56597222222222,2.00465726852417,0.4988383878388353,2.0062263011932373,1.9343667030334473,2.0798285007476807,4.586147308349609,4.57427978515625,4.383091449737549,4.7797651290893555,1.2180479458606541,0.7866093226635158,331776
Mirror Moderate Bi-Kappa 3,ion,361000,47.63194444444444,2.0045487880706787,0.49886538354722293,2.0058891773223877,1.9341835975646973,2.080144166946411,4.585874080657959,4.573335647583008,4.382941246032715,4.77886962890625,1.2180609372197426,0.7864878508509361,331776
Mirror Moderate Bi-Kappa 3,ion,361500,47.69791666666667,2.0043559074401855,0.49891338972684035,2.005730628967285,1.9339710474014282,2.0798730850219727,4.585733890533447,4.572915077209473,4.382757186889648,4.77946662902832,1.2180676035441893,0.7862883038959962,331776
Mirror Moderate Bi-Kappa 3,ion,362000,47.76388888888889,2.0042150020599365,0.4989484655948577,2.0057716369628906,1.9339792728424072,2.0794148445129395,4.585508823394775,4.57358455657959,4.381978988647461,4.779289245605469,1.2180783067951166,0.7861366952648199,331776
Mirror Moderate Bi-Kappa 3,ion,362500,47.829861111111114,2.004051685333252,0.49898912653727834,2.0053439140319824,1.933739423751831,2.079202651977539,4.585324764251709,4.573797225952148,4.38315486907959,4.778253555297852,1.218087060658438,0.785964624674814,331776
Mirror Moderate Bi-Kappa 3,ion,363000,47.895833333333336,2.0039546489715576,0.49901328880531626,2.005523204803467,1.9336774349212646,2.079131603240967,4.585023403167725,4.573236465454102,4.3820343017578125,4.7778191566467285,1.2181013949261665,0.7858532540453911,331776
Mirror Moderate Bi-Kappa 3,ion,363500,47.96180555555556,2.003755807876587,0.49906280798742464,2.005232810974121,1.9331610202789307,2.079232692718506,4.584898948669434,4.5724263191223145,4.38146448135376,4.779236793518066,1.2181073151656279,0.785648492710959,331776
Mirror Moderate Bi-Kappa 3,ion,364000,48.02777777777778,2.003638505935669,0.4990920253516565,2.0052268505096436,1.933663249015808,2.078746795654297,4.584625244140625,4.5731201171875,4.381823539733887,4.777304649353027,1.2181203362866024,0.7855181696490665,331776
Mirror Moderate Bi-Kappa 3,ion,364500,48.09375,2.003469228744507,0.49913419465227304,2.0048232078552246,1.9329628944396973,2.0789191722869873,4.584453105926514,4.572461128234863,4.3815531730651855,4.7790069580078125,1.2181285263246031,0.7853407024199037,331776
Mirror Moderate Bi-Kappa 3,ion,365000,48.15972222222222,2.003349542617798,0.4991640144301975,2.004761219024658,1.9332494735717773,2.0783703327178955,4.584198951721191,4.571986675262451,4.381422996520996,4.777120590209961,1.2181406196658497,0.7852089229519481,331776
Mirror Moderate Bi-Kappa 3,ion,365500,48.22569444444444,2.0031862258911133,0.4992047105131986,2.004732608795166,1.9329118728637695,2.0785255432128906,4.584019184112549,4.571871757507324,4.380877494812012,4.777516841888428,1.2181491743022879,0.7850370515888254,331776
Mirror Moderate Bi-Kappa 3,ion,366000,48.29166666666667,2.0029895305633545,0.499253732853383,2.0043721199035645,1.9327412843704224,2.078212261199951,4.583881855010986,4.571669101715088,4.38123083114624,4.77793025970459,1.2181557098612446,0.7848338207021099,331776
Mirror Moderate Bi-Kappa 3,ion,366500,48.35763888888889,2.0028700828552246,0.49928350748263883,2.0043249130249023,1.9325757026672363,2.0783677101135254,4.583613395690918,4.572338104248047,4.380163192749023,4.777493476867676,1.2181684871023604,0.7847015957528642,331776
Mirror Moderate Bi-Kappa 3,ion,367000,48.423611111111114,2.002730131149292,0.49931839764458796,2.0039567947387695,1.9324098825454712,2.078098773956299,4.583404541015625,4.572082042694092,4.380326271057129,4.77766227722168,1.2181784285134065,0.7845517026358855,331776
Mirror Moderate Bi-Kappa 3,ion,367500,48.489583333333336,2.002528190612793,0.4993687503065764,2.0039632320404053,1.9320666790008545,2.0778250694274902,4.5832743644714355,4.571175575256348,4.38055419921875,4.776784420013428,1.2181846253306996,0.7843435652820934,331776
Mirror Moderate Bi-Kappa 3,ion,368000,48.55555555555556,2.0023882389068604,0.4994036523835747,2.0036516189575195,1.9323397874832153,2.077707290649414,4.5830488204956055,4.5709228515625,4.379735946655273,4.777254581451416,1.2181953627742201,0.7841928761326402,331776
Mirror Moderate Bi-Kappa 3,ion,368500,48.62152777777778,2.0022523403167725,0.4994375483370852,2.0036134719848633,1.9323234558105469,2.0771265029907227,4.582827568054199,4.571507453918457,4.379311561584473,4.7769904136657715,1.2182058969381178,0.7840464433786547,331776
Mirror Moderate Bi-Kappa 3,ion,369000,48.6875,2.0020689964294434,0.4994832854329363,2.003363847732544,1.931662917137146,2.0775322914123535,4.58266019821167,4.570888519287109,4.379807472229004,4.776988506317139,1.2182138663456301,0.7838551300838132,331776
Mirror Moderate Bi-Kappa 3,ion,369500,48.75347222222222,2.0019149780273438,0.4995217134472837,2.0032410621643066,1.9316062927246094,2.077362060546875,4.582467555999756,4.570531368255615,4.379633903503418,4.776126384735107,1.218223039831611,0.7836919381957328,331776
Mirror Moderate Bi-Kappa 3,ion,370000,48.81944444444444,2.001730442047119,0.4995677634683545,2.003194808959961,1.9316034317016602,2.076937198638916,4.582294940948486,4.570505142211914,4.379651069641113,4.775331497192383,1.2182312602935617,0.7834991817535575,331776
Mirror Moderate Bi-Kappa 3,ion,370500,48.88541666666667,2.0015532970428467,0.49961197709670246,2.0028300285339355,1.9315011501312256,2.0764806270599365,4.582151412963867,4.570560455322266,4.3793044090271,4.775827884674072,1.2182380960111423,0.7833152010317044,331776
Mirror Moderate Bi-Kappa 3,ion,371000,48.95138888888889,2.0013768672943115,0.4996560199838392,2.0029044151306152,1.9309488534927368,2.0770201683044434,4.581986904144287,4.570199012756348,4.37921142578125,4.776249885559082,1.2182459314965581,0.7831309357977534,331776
Mirror Moderate Bi-Kappa 3,ion,371500,49.017361111111114,2.0012388229370117,0.49969048598227933,2.002804756164551,1.9312188625335693,2.0760371685028076,4.58174467086792,4.570085525512695,4.37879753112793,4.775096416473389,1.218257469989171,0.7829813529478407,331776
Mirror Moderate Bi-Kappa 3,ion,372000,49.083333333333336,2.0010879039764404,0.4997281718673431,2.0025010108947754,1.9310622215270996,2.0763750076293945,4.58152961730957,4.569736480712891,4.378235816955566,4.776035785675049,1.2182677148308458,0.7828201891455946,331776
Mirror Moderate Bi-Kappa 3,ion,372500,49.14930555555556,2.0009591579437256,0.49976032545693955,2.00248384475708,1.9310945272445679,2.0757577419281006,4.5812883377075195,4.569064617156982,4.377469062805176,4.775555610656738,1.2182792101883726,0.782679947755353,331776
Mirror Moderate Bi-Kappa 3,ion,373000,49.21527777777778,2.0007410049438477,0.49981481737465855,2.0022716522216797,1.9305036067962646,2.0755972862243652,4.581179618835449,4.570408821105957,4.377895355224609,4.774822235107422,1.218284390310416,0.7824566146334317,331776
Mirror Moderate Bi-Kappa 3,ion,373500,49.28125,2.000579833984375,0.49985508351765695,2.0018274784088135,1.9303556680679321,2.0754780769348145,4.581022262573242,4.570125579833984,4.378469467163086,4.774667739868164,1.2182918882909515,0.7822879456934235,331776
Mirror Moderate Bi-Kappa 3,ion,374000,49.34722222222222,2.000436305999756,0.4998909472902368,2.001591682434082,1.930260181427002,2.075413227081299,4.580792427062988,4.568308353424072,4.377215385437012,4.774843692779541,1.2183028408124483,0.7821334651873075,331776
Mirror Moderate Bi-Kappa 3,ion,374500,49.41319444444444,2.0002312660217285,0.4999421901792915,2.0017752647399902,1.9302937984466553,2.075270414352417,4.580657005310059,4.569314002990723,4.3781609535217285,4.774420261383057,1.2183092946799476,0.7819219713417809,331776
Mirror Moderate Bi-Kappa 3,ion,375000,49.47916666666667,2.0000269412994385,0.49999326476586836,2.0013961791992188,1.9297468662261963,2.075075149536133,4.580547332763672,4.5693678855896,4.3776140213012695,4.774211406707764,1.2183145216832965,0.781712419616142,331776
Mirror Moderate Bi-Kappa 3,ion,375500,49.54513888888889,1.9998786449432373,0.5000303406051836,2.001267194747925,1.9298267364501953,2.0751419067382812,4.580325603485107,4.569412708282471,4.376429080963135,4.775122165679932,1.2183250900851053,0.781553554858132,331776
Mirror Moderate Bi-Kappa 3,ion,376000,49.611111111111114,1.9997246265411377,0.5000688528448386,2.0010974407196045,1.929797887802124,2.0747971534729004,4.580127716064453,4.5685648918151855,4.376827239990234,4.7741379737854,1.2183345229637539,0.7813901035773838,331776
Mirror Moderate Bi-Kappa 3,ion,376500,49.677083333333336,1.9995197057724,0.5001201023991445,2.000943183898926,1.9294073581695557,2.0743579864501953,4.579999923706055,4.568343162536621,4.3771281242370605,4.7735700607299805,1.2183406149908442,0.7811790907815557,331776
Mirror Moderate Bi-Kappa 3,ion,377000,49.74305555555556,1.9992926120758057,0.5001769095528893,2.0005741119384766,1.9294803142547607,2.0743846893310547,4.579931735992432,4.568624496459961,4.376504421234131,4.774735450744629,1.2183438657264853,0.7809487463493203,331776
Mirror Moderate Bi-Kappa 3,ion,377500,49.80902777777778,1.999129295349121,0.5002177709698179,2.0005507469177246,1.9291456937789917,2.0740580558776855,4.5797438621521,4.567931175231934,4.376118183135986,4.7744340896606445,1.2183528227995883,0.7807764725495328,331776
Mirror Moderate Bi-Kappa 3,ion,378000,49.875,1.9989830255508423,0.5002543729576887,2.000286817550659,1.9292035102844238,2.073683500289917,4.5795392990112305,4.568455696105957,4.37690544128418,4.773366928100586,1.2183625763875223,0.78062044916332,331776
Mirror Moderate Bi-Kappa 3,ion,378500,49.94097222222222,1.9987711906433105,0.5003073912017648,2.0001416206359863,1.9287890195846558,2.073704719543457,4.579412460327148,4.567513465881348,4.375633716583252,4.77435827255249,1.218368624504411,0.7804025661388996,331776
Mirror Moderate Bi-Kappa 3,ion,379000,50.00694444444444,1.9986135959625244,0.5003468414405556,2.0001347064971924,1.928601622581482,2.073497772216797,4.579207897186279,4.567385196685791,4.376310348510742,4.772898197174072,1.218378379504118,0.7802352164584063,331776
Mirror Moderate Bi-Kappa 3,ion,379500,50.07291666666667,1.9984019994735718,0.5003998195875627,1.9998600482940674,1.9281744956970215,2.0731759071350098,4.579126834869385,4.56719970703125,4.376121997833252,4.7736711502075195,1.2183822453628377,0.7800197541107341,331776
Mirror Moderate Bi-Kappa 3,ion,380000,50.13888888888889,1.9982306957244873,0.5004427177200557,1.9995980262756348,1.928173542022705,2.073223114013672,4.578929901123047,4.5670976638793945,4.374929428100586,4.773841381072998,1.2183916376956843,0.779839058028803,331776
Mirror Moderate Bi-Kappa 3,ion,380500,50.204861111111114,1.998042106628418,0.5004899529807422,1.9995276927947998,1.9281227588653564,2.072974920272827,4.578780174255371,4.5673089027404785,4.376225471496582,4.772828102111816,1.2183987791382944,0.7796433274901235,331776
Mirror Moderate Bi-Kappa 3,ion,381000,50.270833333333336,1.997804045677185,0.50054959202019,1.9991939067840576,1.9280803203582764,2.0726585388183594,4.578734874725342,4.567171096801758,4.3750457763671875,4.773210525512695,1.2184009398578652,0.7794031058193198,331776
Mirror Moderate Bi-Kappa 3,ion,381500,50.33680555555556,1.9976760149002075,0.5005816721736804,1.9992034435272217,1.9277334213256836,2.0724382400512695,4.578469753265381,4.5669450759887695,4.374691009521484,4.773227691650391,1.2184135866108532,0.7792624282893543,331776
Mirror Moderate Bi-Kappa 3,ion,382000,50.40277777777778,1.997451901435852,0.500637837277162,1.9989845752716064,1.9277801513671875,2.072201728820801,4.578372955322266,4.567048072814941,4.3753204345703125,4.772917747497559,1.2184182044054581,0.7790336970303939,331776
Mirror Moderate Bi-Kappa 3,ion,382500,50.46875,1.9972368478775024,0.5006917437271984,1.9986846446990967,1.9272243976593018,2.072144031524658,4.578275680541992,4.566519737243652,4.374423027038574,4.772570610046387,1.218422845144532,0.7788140027329704,331776
Mirror Moderate Bi-Kappa 3,ion,383000,50.53472222222222,1.9970567226409912,0.5007369037958813,1.9982123374938965,1.9275448322296143,2.071453809738159,4.578143119812012,4.5672101974487305,4.375194072723389,4.771833419799805,1.2184291696064455,0.7786275530345457,331776
Mirror Moderate Bi-Kappa 3,ion,383500,50.60069444444444,1.9968852996826172,0.5007798896406013,1.9979968070983887,1.9271482229232788,2.0716943740844727,4.577934265136719,4.566743850708008,4.374800205230713,4.772851467132568,1.218439134789572,0.7784461648930452,331776
Mirror Moderate Bi-Kappa 3,ion,384000,50.66666666666667,1.9966672658920288,0.5008345742340005,1.9978116750717163,1.9267961978912354,2.0716309547424316,4.577840805053711,4.566275596618652,4.374290466308594,4.771459102630615,1.21844359438975,0.7782236715022788,331776
Mirror Moderate Bi-Kappa 3,ion,384500,50.73263888888889,1.9964652061462402,0.5008852630746776,1.997598648071289,1.926997423171997,2.0706233978271484,4.577724456787109,4.565887928009033,4.375758647918701,4.771675109863281,1.218449146391361,0.7780160597548793,331776
Mirror Moderate Bi-Kappa 3,ion,385000,50.798611111111114,1.9962668418884277,0.50093503484435,1.997738003730774,1.92603600025177,2.071230888366699,4.5776190757751465,4.565864562988281,4.37498140335083,4.772315502166748,1.2184541752921338,0.7778126665962939,331776
Mirror Moderate Bi-Kappa 3,ion,385500,50.864583333333336,1.996105432510376,0.5009755415285669,1.9976431131362915,1.9264755249023438,2.070664644241333,4.577413558959961,4.5668511390686035,4.374919891357422,4.771239757537842,1.2184639834525266,0.7776414490578494,331776
Mirror Moderate Bi-Kappa 3,ion,386000,50.93055555555556,1.9958887100219727,0.501029939684859,1.9971818923950195,1.9261301755905151,2.0704896450042725,4.5772881507873535,4.565801620483398,4.374368190765381,4.771318435668945,1.2184699689111744,0.7774187411107982,331776
Mirror Moderate Bi-Kappa 3,ion,386500,50.99652777777778,1.995679497718811,0.5010824639643108,1.9969209432601929,1.9259614944458008,2.070507526397705,4.577203273773193,4.565765380859375,4.374782562255859,4.771017551422119,1.2184740200921107,0.7772054776267003,331776
Mirror Moderate Bi-Kappa 3,ion,387000,51.0625,1.9954668283462524,0.5011358674545104,1.996672511100769,1.9259061813354492,2.069927453994751,4.5771002769470215,4.566191673278809,4.374577522277832,4.770662307739258,1.218478936333685,0.7769878920125675,331776
Mirror Moderate Bi-Kappa 3,ion,387500,51.12847222222222,1.995255708694458,0.5011888930538748,1.9966185092926025,1.9259507656097412,2.069840669631958,4.576974391937256,4.5656843185424805,4.37369441986084,4.771749019622803,1.218484945373867,0.7767707633205909,331776
Mirror Moderate Bi-Kappa 3,ion,388000,51.19444444444444,1.995050072669983,0.50124055215401,1.996191143989563,1.9253780841827393,2.0696558952331543,4.576841354370117,4.565180778503418,4.373396873474121,4.771217346191406,1.2184912961960475,0.7765587764739355,331776
Mirror Moderate Bi-Kappa 3,ion,388500,51.26041666666667,1.9948360919952393,0.5012943188729846,1.9962565898895264,1.925345540046692,2.069179058074951,4.576735496520996,4.565393924713135,4.373116970062256,4.771230220794678,1.2184963498022006,0.7763397421930387,331776
Mirror Moderate Bi-Kappa 3,ion,389000,51.32638888888889,1.9946575164794922,0.5013391982022901,1.995941162109375,1.9251344203948975,2.069279670715332,4.5765838623046875,4.565559387207031,4.373149871826172,4.770474433898926,1.2185035891588398,0.7761539273206524,331776
Mirror Moderate Bi-Kappa 3,ion,389500,51.392361111111114,1.994428277015686,0.5013968220989754,1.995602011680603,1.9246430397033691,2.068688154220581,4.5764899253845215,4.565062999725342,4.373271942138672,4.771788597106934,1.2185080741581615,0.7759202028575245,331776
Mirror Moderate Bi-Kappa 3,ion,390000,51.458333333333336,1.9942214488983154,0.5014488238266811,1.9954578876495361,1.9245389699935913,2.068885087966919,4.576377868652344,4.56550407409668,4.373480319976807,4.771610260009766,1.2185134245250777,0.7757080243732377,331776
