case,species,step,omega_ci_t,anisotropy_global,parallel_over_perpendicular_global,anisotropy_median,anisotropy_p25,anisotropy_p75,beta_parallel_global,beta_parallel_median,beta_parallel_p25,beta_parallel_p75,marginal_threshold,instability_drive,valid_cells
Firehose Moderate Bi-Maxwellian (bigbox 40 di),ion,31500,4.15625,0.30524158477783203,3.2760935923191563,0.30529701709747314,0.29792121052742004,0.3128593862056732,5.904749870300293,5.902547836303711,5.746584892272949,6.062652587890625,0.6612896322569736,0.35604804747914154,1327104
Firehose Moderate Bi-Maxwellian (bigbox 40 di),ion,32000,4.222222222222222,0.30532416701316833,3.275207494324781,0.30538249015808105,0.29800641536712646,0.3129540681838989,5.903361797332764,5.9016618728637695,5.744728088378906,6.0614542961120605,0.6612099903984145,0.3558858233852462,1327104
Firehose Moderate Bi-Maxwellian (bigbox 40 di),ion,32500,4.288194444444445,0.3054056465625763,3.2743336976747885,0.30545729398727417,0.2980789840221405,0.3130325376987457,5.901988983154297,5.900083065032959,5.74333381652832,6.060044288635254,0.6611311871796977,0.35572554061712136,1327104
Firehose Moderate Bi-Maxwellian (bigbox 40 di),ion,33000,4.354166666666667,0.30548712611198425,3.2734603671430134,0.30554699897766113,0.29815542697906494,0.3131217360496521,5.900613784790039,5.898562431335449,5.742260456085205,6.058359622955322,0.661052210338629,0.3555650842266448,1327104
Firehose Moderate Bi-Maxwellian (bigbox 40 di),ion,33500,4.420138888888889,0.30556875467300415,3.272585906468487,0.3056243658065796,0.2982296049594879,0.31320852041244507,5.899241924285889,5.896997928619385,5.740749359130859,6.057588577270508,0.6609733885015907,0.35540463382858656,1327104
Firehose Moderate Bi-Maxwellian (bigbox 40 di),ion,34000,4.486111111111112,0.3056502044200897,3.2717138269130244,0.3057008981704712,0.2983347177505493,0.31327682733535767,5.897870063781738,5.895959854125977,5.7395100593566895,6.055903911590576,0.6608945299962081,0.3552443255761184,1327104
Firehose Moderate Bi-Maxwellian (bigbox 40 di),ion,34500,4.552083333333334,0.30573272705078125,3.2708307339106133,0.3057979941368103,0.2983812391757965,0.31338822841644287,5.896483898162842,5.8945722579956055,5.737643241882324,6.055069446563721,0.6608148119215357,0.35508208487075443,1327104
Firehose Moderate Bi-Maxwellian (bigbox 40 di),ion,35000,4.618055555555555,0.3058154284954071,3.269946205526444,0.3058774769306183,0.2984791100025177,0.313449501991272,5.895101070404053,5.893292427062988,5.736376762390137,6.053719997406006,0.6607352484521662,0.35491981995675914,1327104
Firehose Moderate Bi-Maxwellian (bigbox 40 di),ion,35500,4.684027777777778,0.30589625239372253,3.269082220441487,0.30595383048057556,0.29854798316955566,0.3135540187358856,5.893736839294434,5.891568660736084,5.734723091125488,6.052606105804443,0.6606567183886294,0.35476046599490685,1327104
Firehose Moderate Bi-Maxwellian (bigbox 40 di),ion,36000,4.75,0.30597907304763794,3.2681973640867583,0.30604058504104614,0.2986310124397278,0.3136224150657654,5.89235782623291,5.890041351318359,5.733413219451904,6.050835609436035,0.6605773004660452,0.3545982274184073,1327104
Firehose Moderate Bi-Maxwellian (bigbox 40 di),ion,36500,4.815972222222222,0.306060791015625,3.2673247582012164,0.30612659454345703,0.29872655868530273,0.31371772289276123,5.890984535217285,5.889173984527588,5.731788635253906,6.049955368041992,0.66049817512783,0.35443738411220505,1327104
Firehose Moderate Bi-Maxwellian (bigbox 40 di),ion,37000,4.881944444444445,0.30614402890205383,3.2664364011487383,0.3062010109424591,0.29880884289741516,0.31380903720855713,5.889598369598389,5.887703895568848,5.730406284332275,6.0483078956604,0.6604182705693767,0.3542742416673229,1327104
Firehose Moderate Bi-Maxwellian (bigbox 40 di),ion,37500,4.947916666666667,0.30622556805610657,3.2655666420929954,0.3062899708747864,0.29886919260025024,0.31388530135154724,5.888232231140137,5.886618614196777,5.728941440582275,6.047325134277344,0.6603394836530181,0.3541139155969115,1327104
Firehose Moderate Bi-Maxwellian (bigbox 40 di),ion,38000,5.013888888888889,0.3063085079193115,3.2646824170598037,0.3063619136810303,0.29896262288093567,0.31395938992500305,5.886840343475342,5.885104179382324,5.7275824546813965,6.045706272125244,0.6602591741397076,0.35395066622039606,1327104
Firehose Moderate Bi-Maxwellian (bigbox 40 di),ion,38500,5.079861111111112,0.30639123916625977,3.263800893005825,0.3064548373222351,0.29903659224510193,0.3140426576137543,5.885468006134033,5.883418560028076,5.726244926452637,6.044533729553223,0.6601799554571476,0.3537887162908878,1327104
Firehose Moderate Bi-Maxwellian (bigbox 40 di),ion,39000,5.145833333333334,0.30647385120391846,3.262921114058211,0.30652952194213867,0.2991348206996918,0.31413570046424866,5.884088516235352,5.88206672668457,5.7245869636535645,6.04325532913208,0.6601002866490522,0.3536264354451337,1327104
