step,omega_ci_t,region,q_parallel_mean,q_parallel_abs_mean,q_perp_mean,q_perp_abs_mean
18000,2.375,high_y_low_z,1.705658137419149e-08,2.3938527874575206e-06,1.061185232560527e-05,1.061185232560527e-05
18000,2.375,high_y_high_z,5.2540507755768695e-09,2.395827722460867e-06,1.0599377827316406e-05,1.0599377827316406e-05
18500,2.4409722222222223,low_y_low_z,-1.271766290901337e-08,2.382902014901242e-06,1.0584476391445793e-05,1.0584476391445793e-05
18500,2.4409722222222223,low_y_high_z,-1.2237423231549454e-08,2.3919325546659213e-06,1.058173162564991e-05,1.058173162564991e-05
18500,2.4409722222222223,high_y_low_z,2.111803933829515e-08,2.3991383142042e-06,1.0613011337005899e-05,1.0613011337005899e-05
18500,2.4409722222222223,high_y_high_z,-8.189362516142527e-10,2.3981955787251695e-06,1.0562143429194258e-05,1.0562143429194258e-05
19000,2.5069444444444446,low_y_low_z,-1.5008856913106377e-08,2.3765440298413714e-06,1.0541315702868344e-05,1.0541315702868344e-05
19000,2.5069444444444446,low_y_high_z,-1.4080104268363435e-08,2.4049242692654312e-06,1.0575912870168493e-05,1.0575912870168493e-05
19000,2.5069444444444446,high_y_low_z,2.1034181187111887e-08,2.3826898606230615e-06,1.0573774041437606e-05,1.0573774041437606e-05
19000,2.5069444444444446,high_y_high_z,-9.285135724045443e-11,2.3996494713160613e-06,1.0586596479554393e-05,1.0586596479554393e-05
19500,2.572916666666667,low_y_low_z,-9.519796718595052e-09,2.3990603403824703e-06,1.0635257980856139e-05,1.0635257980856139e-05
19500,2.572916666666667,low_y_high_z,-1.1009877021557438e-08,2.3875496411543815e-06,1.0546342178775361e-05,1.0546342178775361e-05
19500,2.572916666666667,high_y_low_z,1.7048482052175906e-08,2.3992402004013356e-06,1.0560860367202486e-05,1.0560860367202486e-05
19500,2.572916666666667,high_y_high_z,-4.143026358038449e-10,2.3937685641032107e-06,1.0630257225648391e-05,1.0630257225648391e-05
20000,2.638888888888889,low_y_low_z,-1.4384599995587206e-08,2.3884477541038883e-06,1.0592468373166096e-05,1.0592468373166096e-05
20000,2.638888888888889,low_y_high_z,-1.3360704535493208e-08,2.403710485956078e-06,1.0581860240810298e-05,1.0581860240810298e-05
20000,2.638888888888889,high_y_low_z,1.4595416719291997e-08,2.4011908830421916e-06,1.0557235828327417e-05,1.0557235828327417e-05
20000,2.638888888888889,high_y_high_z,5.2219106316121216e-09,2.4009377510154224e-06,1.0577900894641133e-05,1.0577900894641133e-05
20500,2.704861111111111,low_y_low_z,-1.5439520323062162e-08,2.3938402670854486e-06,1.0555482203976023e-05,1.0555482203976023e-05
20500,2.704861111111111,low_y_high_z,-7.413666543116423e-09,2.394124084892675e-06,1.0600497878560855e-05,1.0600497878560855e-05
20500,2.704861111111111,high_y_low_z,8.98921846748669e-09,2.4013128513469548e-06,1.056665517307916e-05,1.056665517307916e-05
20500,2.704861111111111,high_y_high_z,9.443947928838865e-09,2.387484919130993e-06,1.0608730240272775e-05,1.0608730240272775e-05
21000,2.7708333333333335,low_y_low_z,-1.9135761818188865e-08,2.4008677466728472e-06,1.0583516739365795e-05,1.0583516739365795e-05
