omega_over_omega_ci,phase_velocity_over_va,ridge_rank,spectral_power
5.912808068019517,9.3859375,1,3437780483.456499
5.912808068019517,6.249062499999999,2,1494706350.764133
5.952491343643809,9.485520833333334,1,3567045453.840479
5.952491343643809,6.298854166666667,2,1589977077.4209728
5.992174619268102,9.5353125,1,3886885668.8009014
5.992174619268102,6.348645833333332,2,1675886025.50275
6.0318578948923935,9.585104166666667,1,4062382835.501503
6.0318578948923935,6.3984375,2,1746257279.3926654
6.071541170516685,9.684687499999999,1,3839721383.7855644
6.071541170516685,6.448229166666666,2,1621924067.7727513
6.1112244461409775,9.734479166666667,1,3557784462.352707
6.1112244461409775,6.498020833333333,2,1472726210.6690717
6.15090772176527,9.784270833333334,1,3708746251.855261
6.15090772176527,6.547812499999999,2,1758678530.3323202
6.190590997389561,9.8340625,1,3982687458.8622103
6.190590997389561,6.547812499999999,2,1851636872.0779643
6.230274273013854,9.933645833333333,1,3799016630.9711714
6.230274273013854,6.597604166666667,2,1776587767.4106283
6.269957548638146,9.9834375,1,3598337241.705392
6.269957548638146,6.6473958333333325,2,1590355568.7362938
6.309640824262438,10.033229166666667,1,3941847666.915882
6.309640824262438,6.6971875,2,1766824043.5478296
6.34932409988673,10.083020833333332,1,4102353694.880515
6.34932409988673,6.746979166666666,2,1669339727.0919642
6.389007375511023,10.182604166666668,1,4008406449.2999277
6.389007375511023,6.796770833333333,2,1543744384.106771
6.428690651135314,10.232395833333333,1,4033934938.6835594
6.428690651135314,6.796770833333333,2,1773338320.9638987
6.4683739267596065,10.2821875,1,4268946034.2306156
6.4683739267596065,6.846562499999999,2,2066239567.6921206
6.508057202383899,10.381770833333334,1,3833007395.418727
6.508057202383899,6.896354166666667,2,1862456435.2076669
6.5477404780081905,10.4315625,1,3584161366.837311
6.5477404780081905,6.946145833333333,2,1783757547.5573077
6.587423753632483,10.481354166666666,1,3477752868.3314934
6.587423753632483,6.9959375,2,1729234599.8972
6.627107029256775,10.531145833333333,1,3874750779.545429
6.627107029256775,7.045729166666666,2,1707577292.4672866
6.666790304881066,10.630729166666667,1,3941139190.7359924
6.666790304881066,7.0955208333333335,2,1658685724.15377
6.706473580505358,10.680520833333333,1,3735037978.85211
6.706473580505358,7.0955208333333335,2,1629183292.8064227
6.746156856129652,10.7303125,1,3614283774.2499094
